Temperature,Humidity,Value,Opponent,Country,StatsName,FullName,Temperature_zscore,Humidity_zscore,Average_zscore
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Corners,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Offsides,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,3.0,France,Portugal,Saves,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Tackles won,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Clearances,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Recovered balls,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Fouls committed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Yellow cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,0.0,France,Portugal,Red cards,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,26.0,France,Portugal,Passes completed,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,87.0,France,Portugal,Passes accuracy,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,87.0,France,Portugal,Passes accuracy,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,87.0,France,Portugal,Passes accuracy,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,87.0,France,Portugal,Passes accuracy,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,87.0,France,Portugal,Passes accuracy,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,87.0,France,Portugal,Passes accuracy,,0.6659542874487111,1.5248822119312544,1.0954182496899827
30,51,87.0,France,Portugal,Passes accuracy,,0.6659542874487111,1.5248822119312544,1.0954182496899827
